url_a,url_b,country,cluster,title_similarity,h1_similarity,slug_similarity,formula_similarity,input_similarity,query_overlap,recommended_action,reason
https://hacecuentas.com/calculadora-conversor-anos-a-dias,https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,AR,mathematics,0.29,0.17,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-anos-a-dias,https://hacecuentas.com/calculadora-conversor-pies-a-metros,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-anos-a-dias,https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-anos-a-dias,https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,AR,mathematics,0.00,0.00,0.14,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-anos-a-dias,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,AR,mathematics,0.33,0.17,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-anos-a-dias,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,AR,mathematics,0.60,0.60,0.50,1.00,1.00,DATA_MISSING,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-conversor-anos-a-dias,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,AR,mathematics,0.29,0.14,0.17,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-anos-a-dias,https://hacecuentas.com/calculadora-conversor-varas-a-metros,AR,mathematics,0.33,0.17,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-brazas-a-metros,https://hacecuentas.com/calculadora-conversor-dias-a-horas,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-brazas-a-metros,https://hacecuentas.com/calculadora-conversor-gramos-a-onzas,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-brazas-a-metros,https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,AR,mathematics,0.43,0.40,0.40,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-brazas-a-metros,https://hacecuentas.com/calculadora-conversor-horas-a-minutos,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-brazas-a-metros,https://hacecuentas.com/calculadora-conversor-meses-a-semanas,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-brazas-a-metros,https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-brazas-a-metros,https://hacecuentas.com/calculadora-conversor-pies-a-metros,AR,mathematics,0.67,0.50,0.50,1.00,1.00,DATA_MISSING,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-conversor-brazas-a-metros,https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,AR,mathematics,0.43,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-brazas-a-metros,https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,AR,mathematics,0.13,0.14,0.14,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-brazas-a-metros,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-brazas-a-metros,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-brazas-a-metros,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,AR,mathematics,0.00,0.00,0.17,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-brazas-a-metros,https://hacecuentas.com/calculadora-conversor-varas-a-metros,AR,mathematics,0.13,0.20,0.50,1.00,1.00,DATA_MISSING,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-conversor-dias-a-horas,https://hacecuentas.com/calculadora-conversor-gramos-a-onzas,AR,mathematics,0.13,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-dias-a-horas,https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,AR,mathematics,0.00,0.00,0.17,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-dias-a-horas,https://hacecuentas.com/calculadora-conversor-horas-a-minutos,AR,mathematics,0.33,0.50,0.50,1.00,1.00,DATA_MISSING,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-conversor-dias-a-horas,https://hacecuentas.com/calculadora-conversor-meses-a-semanas,AR,mathematics,0.14,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-dias-a-horas,https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,AR,mathematics,0.29,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-dias-a-horas,https://hacecuentas.com/calculadora-conversor-pies-a-metros,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-dias-a-horas,https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-dias-a-horas,https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,AR,mathematics,0.00,0.00,0.14,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-dias-a-horas,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,AR,mathematics,0.14,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-dias-a-horas,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,AR,mathematics,0.33,0.40,0.50,1.00,1.00,DATA_MISSING,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-conversor-dias-a-horas,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,AR,mathematics,0.13,0.17,0.17,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-dias-a-horas,https://hacecuentas.com/calculadora-conversor-varas-a-metros,AR,mathematics,0.14,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-gramos-a-onzas,https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,AR,mathematics,0.00,0.00,0.17,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-gramos-a-onzas,https://hacecuentas.com/calculadora-conversor-horas-a-minutos,AR,mathematics,0.29,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-gramos-a-onzas,https://hacecuentas.com/calculadora-conversor-meses-a-semanas,AR,mathematics,0.29,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-gramos-a-onzas,https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,AR,mathematics,0.25,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-gramos-a-onzas,https://hacecuentas.com/calculadora-conversor-pies-a-metros,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-gramos-a-onzas,https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-gramos-a-onzas,https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,AR,mathematics,0.00,0.00,0.14,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-gramos-a-onzas,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,AR,mathematics,0.29,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-gramos-a-onzas,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,AR,mathematics,0.29,0.17,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-gramos-a-onzas,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,AR,mathematics,0.25,0.17,0.17,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-gramos-a-onzas,https://hacecuentas.com/calculadora-conversor-varas-a-metros,AR,mathematics,0.29,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-horas-a-minutos,AR,mathematics,0.00,0.00,0.17,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-meses-a-semanas,AR,mathematics,0.00,0.00,0.17,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,AR,mathematics,0.00,0.00,0.17,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-pies-a-metros,AR,mathematics,0.43,0.40,0.40,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,AR,mathematics,0.25,0.17,0.17,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,AR,mathematics,0.13,0.29,0.29,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,AR,mathematics,0.00,0.00,0.17,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,AR,mathematics,0.00,0.00,0.17,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,AR,mathematics,0.00,0.00,0.14,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-varas-a-metros,AR,mathematics,0.13,0.17,0.40,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-meses-a-semanas,AR,mathematics,0.33,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,AR,mathematics,0.29,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-pies-a-metros,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,AR,mathematics,0.00,0.00,0.14,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,AR,mathematics,0.33,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,AR,mathematics,0.33,0.17,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,AR,mathematics,0.29,0.17,0.17,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-varas-a-metros,AR,mathematics,0.33,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-meses-a-semanas,https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,AR,mathematics,0.29,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-meses-a-semanas,https://hacecuentas.com/calculadora-conversor-pies-a-metros,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-meses-a-semanas,https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-meses-a-semanas,https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,AR,mathematics,0.00,0.00,0.14,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-meses-a-semanas,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,AR,mathematics,0.33,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-meses-a-semanas,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,AR,mathematics,0.60,0.40,0.50,1.00,1.00,DATA_MISSING,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-conversor-meses-a-semanas,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,AR,mathematics,0.29,0.17,0.17,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-meses-a-semanas,https://hacecuentas.com/calculadora-conversor-varas-a-metros,AR,mathematics,0.33,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,https://hacecuentas.com/calculadora-conversor-pies-a-metros,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,AR,mathematics,0.11,0.20,0.50,1.00,1.00,DATA_MISSING,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,AR,mathematics,0.13,0.14,0.33,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,AR,mathematics,0.29,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,AR,mathematics,0.29,0.17,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,AR,mathematics,0.25,0.17,0.17,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,https://hacecuentas.com/calculadora-conversor-varas-a-metros,AR,mathematics,0.29,0.20,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-pies-a-metros,https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,AR,mathematics,0.67,0.50,0.50,1.00,1.00,DATA_MISSING,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-conversor-pies-a-metros,https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,AR,mathematics,0.13,0.14,0.14,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-pies-a-metros,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-pies-a-metros,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-pies-a-metros,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,AR,mathematics,0.00,0.00,0.17,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-pies-a-metros,https://hacecuentas.com/calculadora-conversor-varas-a-metros,AR,mathematics,0.13,0.20,0.50,1.00,1.00,DATA_MISSING,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,AR,mathematics,0.29,0.33,0.33,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,AR,mathematics,0.00,0.00,0.17,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,https://hacecuentas.com/calculadora-conversor-varas-a-metros,AR,mathematics,0.00,0.00,0.20,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,AR,mathematics,0.00,0.00,0.14,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,AR,mathematics,0.00,0.00,0.14,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,AR,mathematics,0.00,0.00,0.13,1.00,1.00,DATA_MISSING,MANUAL_REVIEW,alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano
