url,country,cluster,internal_links_out_before,related_source,recommended_links,gap
https://hacecuentas.com/mx/calculadora-isr-venta-auto-usado-persona-fisica-mexico,MX,automotive,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-isr-venta-casa-mexico-700000-udis,MX,taxes,3,manual,4,OK
https://hacecuentas.com/mx/calculadora-isr-venta-terreno-inmueble-comercial-mexico,MX,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-iva-ieps-cigarros-bebidas-azucar-mexico,MX,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-iva-mexico-16-tasa-cero-exenta-frontera,MX,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-iva-mexico-trasladado-acreditable,MX,taxes,3,manual,4,OK
https://hacecuentas.com/mx/calculadora-licencia-maternidad-mexico-imss-12-semanas,MX,food,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-licencia-paternidad-mexico-5-dias-laborables,MX,salary,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-liquidacion-despido-mexico-3-meses-12-dias,MX,employment_termination,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-luz-cfe-tarifa-domestica-bimestral-mexico,MX,utilities,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-mensualidad-universidad-privada-mexico-tec-uvm-anahuac,MX,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-pagare-bancario-vs-cete-rendimiento-mexico,MX,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-pago-provisional-isr-arrendamiento-mexico-2026,MX,taxes,5,manual,5,OK
https://hacecuentas.com/mx/calculadora-pagos-hipoteca-infonavit,MX,loans,3,manual,4,OK
https://hacecuentas.com/mx/calculadora-pension-alimenticia-mexico-padre-divorcio,MX,retirement,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-pension-bienestar-2026-monto,MX,retirement,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-pension-imss-1997,MX,retirement,3,manual,4,OK
https://hacecuentas.com/mx/calculadora-pension-imss-ley-73-mexico,MX,retirement,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-pension-imss-modalidad-40-mexico-aportacion,MX,retirement,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-pension-invalidez-imss-mexico,MX,retirement,4,manual,4,OK
https://hacecuentas.com/mx/calculadora-pension-issste-decimo-transitorio-mexico-2026,MX,retirement,5,manual,5,OK
https://hacecuentas.com/mx/calculadora-pension-minima-garantizada-ley-97-mexico-2026,MX,retirement,4,manual,4,OK
https://hacecuentas.com/mx/calculadora-pension-viudez-imss-90-porcentaje-mexico,MX,retirement,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-pension-viudez-vs-pension-alimenticia-mexico,MX,retirement,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-peso-dolar-tipo-cambio-mexico,MX,investments,3,manual,4,OK
https://hacecuentas.com/mx/calculadora-placas-auto-costo-mexico,MX,automotive,2,manual,4,REFORZAR
https://hacecuentas.com/mx/calculadora-predial-cdmx-mexico,MX,taxes,3,manual,4,OK
https://hacecuentas.com/mx/calculadora-predial-cdmx-monterrey-guadalajara-2026,MX,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-prestaciones-superiores-ley-mexico-2026,MX,savings,5,manual,5,OK
https://hacecuentas.com/mx/calculadora-prestamo-personal-mensualidad-cat-mexico,MX,loans,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-prima-antiguedad-mexico,MX,savings,3,manual,4,OK
https://hacecuentas.com/mx/calculadora-prima-dominical-dias-festivos-mexico,MX,savings,4,manual,4,OK
https://hacecuentas.com/mx/calculadora-prima-riesgo-trabajo-imss-siniestralidad,MX,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-prima-vacacional-mexico,MX,savings,4,manual,4,OK
https://hacecuentas.com/mx/calculadora-ptu-reparto-utilidades-mexico-10-porcentaje,MX,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-recargos-actualizacion-sat-mexico-2026,MX,taxes,5,manual,5,OK
https://hacecuentas.com/mx/calculadora-recibo-nomina-percepciones-deducciones-mexico-2026,MX,savings,4,manual,4,OK
https://hacecuentas.com/mx/calculadora-renta-mensual-cdmx-vs-guadalajara-monterrey,MX,utilities,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-resico-personas-fisicas-mexico-2026-cuota,MX,loans,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-resico-personas-morales-mexico-2026,MX,taxes,5,manual,5,OK
https://hacecuentas.com/mx/calculadora-retencion-plataformas-digitales-mexico-2026,MX,taxes,5,manual,5,OK
https://hacecuentas.com/mx/calculadora-retiro-afore-desempleo-mexico,MX,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-rfc-cuota-resico-pf-mexico,MX,loans,4,manual,4,OK
https://hacecuentas.com/mx/calculadora-rfc-homoclave-persona-fisica-mexico,MX,utilities,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-salario-diario-integrado-sdi-mexico,MX,salary,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-salario-minimo-mexico-2026,MX,salary,3,manual,4,OK
https://hacecuentas.com/mx/calculadora-salario-por-hora-mensual-diario-mexico,MX,salary,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-semanas-cotizadas-imss-requisito,MX,savings,3,manual,4,OK
https://hacecuentas.com/mx/calculadora-soat-seguro-auto-mexico-cobertura-comparador,MX,automotive,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-sueldo-bruto-desde-neto-mexico-2026,MX,salary,5,manual,5,OK
https://hacecuentas.com/mx/calculadora-sueldo-neto-mexico,MX,salary,4,manual,4,OK
https://hacecuentas.com/mx/calculadora-tarjeta-credito-cat-mexico-pago-minimo-trampa,MX,loans,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-tarjeta-credito-interes-cat-mexico,MX,loans,3,manual,4,OK
https://hacecuentas.com/mx/calculadora-tenencia-vehicular-mexico-cdmx-edomex-2026,MX,automotive,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-tenencia-vehicular-mexico,MX,taxes,3,manual,4,OK
https://hacecuentas.com/mx/calculadora-tope-deducciones-personales-2026-mexico,MX,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-uma-conversion-mexico,MX,taxes,3,manual,4,OK
https://hacecuentas.com/mx/calculadora-vacaciones-dias-antiguedad-mexico,MX,employment_termination,4,manual,4,OK
https://hacecuentas.com/mx/calculadora-vacaciones-mexico-2024-reforma-12-dias-incremento,MX,employment_termination,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/calculadora-verificacion-vehicular-costo,MX,taxes,2,manual,4,REFORZAR
https://hacecuentas.com/mx/calculadora-verificacion-vehicular-mexico-multas-cdmx-edomex,MX,automotive,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/mx/conversor-tazas-a-gramos-cocina-mexico,MX,food,5,manual,5,OK
https://hacecuentas.com/co/calculadora-ahorro-en-pesos-vs-cdt-vs-fic-vs-tes-colombia,CO,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-ahorros-en-dolares-colombia-bancos-internacionales-2026,CO,investments,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-anticipo-impuesto-renta-colombia-2026,CO,taxes,5,manual,5,OK
https://hacecuentas.com/co/calculadora-aporte-caja-compensacion-colombia-2026-subsidio-familiar,CO,loans,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-aporte-cesantias-empleador-empleado-colombia-fondo,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-aporte-eps-pension-empleado-colombia-2026,CO,retirement,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-aporte-fic-fomento-investigacion-cientifica-colombia,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-aporte-fondo-solidaridad-pension-fsp-colombia,CO,retirement,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-aportes-arl-colombia-empleador-empleado-riesgo,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-arriendo-bogota-medellin-cali-precio-promedio,CO,utilities,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-aumento-salario-2026-colombia-cuanto-subio-mi-sueldo,CO,salary,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-auxilio-transporte-colombia-2026,CO,savings,5,manual,5,OK
https://hacecuentas.com/co/calculadora-bebidas-por-invitado-evento-colombia,CO,food,5,manual,5,OK
https://hacecuentas.com/co/calculadora-becas-icetex-colombia-credito-monto-2026,CO,loans,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-bicicleta-electrica-vs-moto-vs-carro-colombia,CO,automotive,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-bono-hambre-cero-colombia-renta-ciudadana,CO,other,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-canasta-familiar-colombia-dane-mes,CO,utilities,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-canasta-mercado-tienda-vs-supermercado-colombia,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-canon-arrendamiento-comercial-colombia-comerciante,CO,utilities,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-canon-arrendamiento-vivienda-aumento-anual-colombia-ipc,CO,utilities,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-carne-asado-kg-por-persona-colombia,CO,food,5,manual,5,OK
https://hacecuentas.com/co/calculadora-cdt-colombia-rentabilidad-90-180-360-dias,CO,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-cesantias-colombia-12-porciento-anual,CO,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-cesantias-traslado-fondo-rendimiento-colombia,CO,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-comparador-tarjeta-debito-colombia-2026-comisiones,CO,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-comparativa-banco-comisiones-colombia-2026,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-comparendos-transito-colombia-2026,CO,automotive,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-comprar-acciones-bvc-colombia-comisiones-impuesto,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-conversion-uvt-uvr-colombia-actualizacion-2026,CO,mathematics,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-cooperativas-prestamo-colombia-tasa-interes,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-coste-arriendo-vs-comprar-colombia-10-anos,CO,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-coste-funeral-promedio-colombia-2026-paquetes,CO,utilities,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-coste-vida-mensual-colombia-soltero-pareja,CO,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-costo-despido-empleador-colombia-2026,CO,employment_termination,5,manual,5,OK
https://hacecuentas.com/co/calculadora-costo-hora-empleado-empresa-colombia-2026,CO,business,5,manual,5,OK
https://hacecuentas.com/co/calculadora-costo-real-pauta-exterior-impuestos-colombia,CO,taxes,1,manual,4,REFORZAR
https://hacecuentas.com/co/calculadora-costo-total-empleado-empleador-colombia-2026,CO,savings,5,manual,5,OK
https://hacecuentas.com/co/calculadora-credito-educativo-icetex-vs-banco-colombia-2026,CO,loans,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-credito-hipotecario-colombia-2026-uvr-pesos,CO,loans,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-credito-leasing-habitacional-colombia-vs-hipoteca,CO,loans,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-credito-libranza-colombia-empleado-cuota-tasa,CO,loans,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-credito-vehiculos-colombia-leasing-vs-credito,CO,loans,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-cripto-colombia-impuestos-renta-trader-2026,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-cuanto-tarda-ver-serie-colombia,CO,other,5,manual,5,OK
https://hacecuentas.com/co/calculadora-cuenta-afc-ahorro-fomento-construccion-colombia,CO,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-cuota-moderadora-copago-eps-colombia-2026,CO,loans,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-curp-colombia-cedula-ciudadania-extranjeria-validez,CO,utilities,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-deduccion-dependientes-colombia-renta-2026,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-deuda-mes-tarjeta-credito-colombia-pago-tope,CO,loans,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-dividir-gastos-cuenta-amigos-colombia,CO,savings,5,manual,5,OK
https://hacecuentas.com/co/calculadora-divorcio-cuota-litis-honorarios-abogado-colombia,CO,loans,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-divorcio-particion-bienes-colombia-sociedad-conyugal,CO,other,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-dotacion-laboral-colombia-2026,CO,business,4,manual,4,OK
https://hacecuentas.com/co/calculadora-edad-perro-anos-humanos-colombia,CO,pets_non_medical,5,manual,5,OK
https://hacecuentas.com/co/calculadora-embargo-salario-colombia,CO,salary,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-empleada-domestica-dias-colombia-2026,CO,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-fna-cesantias-colombia-vivienda-rentabilidad,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-fondo-emergencia-colombia-meses-gastos,CO,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-fondo-pensiones-voluntarias-colombia-deduccion-renta,CO,retirement,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-fopep-pension-publica-colombia-cuantia,CO,retirement,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-ganancia-ocasional-venta-casa-colombia,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-ganancia-repartidor-apps-colombia-2026,CO,taxes,5,manual,5,OK
https://hacecuentas.com/co/calculadora-gastos-notariales-registro-compraventa-2026,CO,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-gravamen-movimientos-financieros-4-1000-colombia,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-honorarios-prestacion-servicios-colombia-retencion,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-horas-extras-colombia-2026,CO,savings,4,manual,4,OK
https://hacecuentas.com/co/calculadora-ibc-independientes-contratista-colombia-2026-40-porciento,CO,health_low_risk,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-impoconsumo-restaurantes-bares-colombia-2026,CO,taxes,4,manual,4,OK
https://hacecuentas.com/co/calculadora-impuesto-bebidas-azucaradas-2025-colombia,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-impuesto-cardo-tarjeta-credito-internacional-colombia,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-impuesto-cervezas-licores-tabaco-colombia-2026,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-impuesto-circulacion-vehiculo-electrico-colombia,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-impuesto-consumo-licores-colombia-cerveza-vino,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-impuesto-departamento-loterias-vehiculos-cigarrillos,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-impuesto-industria-comercio-ica-colombia-municipios,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-impuesto-loterias-juegos-azar-colombia-2026,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-impuesto-patrimonio-colombia-personas-naturales-2026,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-impuesto-predial-bogota-2026,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-impuesto-renta-empresas-colombia-35-porcentaje-2026,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-impuesto-sucesiones-herencia-colombia-2026,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-impuesto-timbre-nacional-colombia-2026,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-impuesto-vehiculos-bogota-2026-tabla,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-impuesto-vehiculos-colombia-2026-departamento,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-impuestos-aerolineas-tasa-aeropuerto-colombia-internacional,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-impuestos-compras-internacionales-colombia-aliexpress-temu,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-incapacidad-medica-eps-colombia,CO,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-indemnizacion-despido-sin-justa-causa-colombia-2026,CO,employment_termination,5,manual,5,OK
https://hacecuentas.com/co/calculadora-ingresos-no-constitutivos-renta-colombia-vivienda,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-interes-mora-dian-colombia-2026,CO,taxes,4,manual,4,OK
https://hacecuentas.com/co/calculadora-intereses-cesantias-colombia-enero-2026,CO,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-internet-fibra-claro-etb-tigo-colombia-mejor-precio,CO,other,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-isr-anual-colombia-personas-naturales-cedulas,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-isr-arrendamiento-arrendador-colombia-deducciones,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-isr-rentas-de-capital-dividendos-intereses-colombia,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-iva-bienes-exentos-excluidos-colombia-2026,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-iva-colombia-19-porciento-tarifa-general,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-iva-frontera-paso-fronterizo-colombia-zonas-especiales,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-licencia-maternidad-colombia-18-semanas,CO,food,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-licencia-paternidad-colombia-2-semanas,CO,other,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-liquidacion-contrato-termino-fijo-colombia-2026,CO,savings,5,manual,5,OK
https://hacecuentas.com/co/calculadora-liquidacion-empleada-domestica-por-dias-colombia-2026,CO,other,5,manual,5,OK
https://hacecuentas.com/co/calculadora-liquidacion-laboral-colombia-completa-cesantias,CO,employment_termination,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-monotributo-colombia-pequenos-comercios,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-obligado-declarar-renta-2026,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-pago-anticipado-credito-hipotecario-colombia-ahorro-intereses,CO,loans,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-pcs-prestaciones-sociales-colombia-percent-salario,CO,salary,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-pension-alimentos-colombia-padre-divorcio-tabla,CO,retirement,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-pension-colombia-2026-edad-semanas-cotizadas,CO,retirement,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-pension-rais-vs-prima-media-colombia,CO,retirement,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-pila-independientes-colombia-2026,CO,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-precio-gasolina-acpm-galon-colombia-2026,CO,automotive,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-prestaciones-empleada-domestica-colombia-2026,CO,other,5,manual,5,OK
https://hacecuentas.com/co/calculadora-prima-legal-colombia-30-dias-junio-diciembre,CO,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-provision-prestaciones-sociales-mensual-empleador-colombia-2026,CO,business,5,manual,5,OK
https://hacecuentas.com/co/calculadora-recargo-dominical-festivo-colombia-2026,CO,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-recargo-nocturno-colombia-2026,CO,savings,5,manual,5,OK
https://hacecuentas.com/co/calculadora-recibo-gas-natural-colombia-vanti-epm-naturgas,CO,utilities,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-recibo-luz-codensa-epm-colombia-estrato,CO,utilities,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-reduccion-jornada-42-horas-colombia-2026,CO,savings,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-reforma-pensional-colombia-2025-pilares-ahorro,CO,retirement,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-rendimiento-fondo-pensiones-obligatorias-rais-colombia,CO,retirement,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-renta-pensionados-colombia-2026,CO,retirement,5,manual,5,OK
https://hacecuentas.com/co/calculadora-renta-personas-naturales-colombia-2026-anual,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-rentabilidad-finca-raiz-colombia-renta-fija-comparada,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-rentabilidad-fondo-inversion-colectiva-fic-colombia,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-retefuente-colombia-2026-empleado-tabla,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-retencion-fuente-arrendamientos-colombia-2026,CO,taxes,5,manual,5,OK
https://hacecuentas.com/co/calculadora-retencion-fuente-compras-servicios-2026,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-retencion-procedimiento-2-colombia-2026,CO,taxes,4,manual,4,OK
https://hacecuentas.com/co/calculadora-retencion-salarios-procedimiento-1-colombia-2026,CO,salary,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-revision-tecnomecanica-colombia-precio-multa,CO,automotive,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-salario-aprendiz-sena-2026,CO,salary,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-salario-integral-colombia-2026,CO,salary,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-salario-minimo-colombia-2026-auxilio-transporte,CO,salary,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-salario-neto-colombia-2026-bruto-a-neto,CO,salary,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-salarios-minimos-a-pesos-colombia-2026,CO,salary,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-sancion-correccion-declaracion-dian-colombia-2026,CO,taxes,5,manual,5,OK
https://hacecuentas.com/co/calculadora-sancion-extemporaneidad-dian-2026,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
https://hacecuentas.com/co/calculadora-sancion-minima-dian-colombia-2026-10-uvt,CO,taxes,0,NINGUNO,4,SIN_ENLACES_INTERNOS
