query,url,country,device,date_range,clicks,impressions,ctr,average_position,sessions,engaged_sessions,source_file
sanción por extemporaneidad 2026,DATA_MISSING,,,28d-to-2026-07-02,8,153,0.0523,,,,data/bing-perf-latest.json (queries)
monotributo categorías 2026,DATA_MISSING,,,28d-to-2026-07-02,2,149,0.0134,,,,data/bing-perf-latest.json (queries)
partido mundial 2026,DATA_MISSING,,,28d-to-2026-07-02,1,144,0.0069,,,,data/bing-perf-latest.json (queries)
categorias monotributo 2026,DATA_MISSING,,,28d-to-2026-07-02,3,138,0.0217,,,,data/bing-perf-latest.json (queries)
calendario colombia 2026 con festivos,DATA_MISSING,,,28d-to-2026-07-02,1,137,0.0073,,,,data/bing-perf-latest.json (queries)
prima de antigüedad,DATA_MISSING,,,28d-to-2026-07-02,2,121,0.0165,,,,data/bing-perf-latest.json (queries)
minimo 2026,DATA_MISSING,,,28d-to-2026-07-02,2,116,0.0172,,,,data/bing-perf-latest.json (queries)
calcio corregido por albúmina,DATA_MISSING,,,28d-to-2026-07-02,0,115,0,,,,data/bing-perf-latest.json (queries)
salario mínimo 2026 méxico,DATA_MISSING,,,28d-to-2026-07-02,1,114,0.0088,,,,data/bing-perf-latest.json (queries)
metros lineales a metros,DATA_MISSING,,,28d-to-2026-07-02,0,113,0,,,,data/bing-perf-latest.json (queries)
factor de integración 2026,DATA_MISSING,,,28d-to-2026-07-02,1,112,0.0089,,,,data/bing-perf-latest.json (queries)
categorías de monotributo 2026,DATA_MISSING,,,28d-to-2026-07-02,2,96,0.0208,,,,data/bing-perf-latest.json (queries)
dolar hoy colombia,DATA_MISSING,,,28d-to-2026-07-02,1,95,0.0105,,,,data/bing-perf-latest.json (queries)
partidos jugados mundial 2026,DATA_MISSING,,,28d-to-2026-07-02,4,89,0.0449,,,,data/bing-perf-latest.json (queries)
salario mínimo colombia 2026,DATA_MISSING,,,28d-to-2026-07-02,4,86,0.0465,,,,data/bing-perf-latest.json (queries)
partidos jugados del mundial 2026,DATA_MISSING,,,28d-to-2026-07-02,5,81,0.0617,,,,data/bing-perf-latest.json (queries)
uf sii 2026,DATA_MISSING,,,28d-to-2026-07-02,0,80,0,,,,data/bing-perf-latest.json (queries)
clearance de creatinina,DATA_MISSING,,,28d-to-2026-07-02,2,80,0.025,,,,data/bing-perf-latest.json (queries)
mínimo 2026,DATA_MISSING,,,28d-to-2026-07-02,1,78,0.0128,,,,data/bing-perf-latest.json (queries)
partidos del mundial de hoy,DATA_MISSING,,,28d-to-2026-07-02,1,77,0.013,,,,data/bing-perf-latest.json (queries)
mínimo en colombia 2026,DATA_MISSING,,,28d-to-2026-07-02,4,75,0.0533,,,,data/bing-perf-latest.json (queries)
quien juega hoy mundial 2026,DATA_MISSING,,,28d-to-2026-07-02,1,72,0.0139,,,,data/bing-perf-latest.json (queries)
fixture 2026,DATA_MISSING,,,28d-to-2026-07-02,1,71,0.0141,,,,data/bing-perf-latest.json (queries)
sueldo mínimo 2026,DATA_MISSING,,,28d-to-2026-07-02,1,70,0.0143,,,,data/bing-perf-latest.json (queries)
salarios mínimos 2026,DATA_MISSING,,,28d-to-2026-07-02,3,68,0.0441,,,,data/bing-perf-latest.json (queries)
festivos 2026,DATA_MISSING,,,28d-to-2026-07-02,1,66,0.0152,,,,data/bing-perf-latest.json (queries)
categoria monotributo 2026,DATA_MISSING,,,28d-to-2026-07-02,2,64,0.0313,,,,data/bing-perf-latest.json (queries)
salario minimo colombia 2026,DATA_MISSING,,,28d-to-2026-07-02,3,63,0.0476,,,,data/bing-perf-latest.json (queries)
mundial 2026 partidos de hoy,DATA_MISSING,,,28d-to-2026-07-02,2,61,0.0328,,,,data/bing-perf-latest.json (queries)
tabla de pensiones alimenticias 2026,DATA_MISSING,,,28d-to-2026-07-02,10,55,0.1818,,,,data/bing-perf-latest.json (queries)
escala monotributo 2026,DATA_MISSING,,,28d-to-2026-07-02,1,55,0.0182,,,,data/bing-perf-latest.json (queries)
calculadora retenciones 2026,DATA_MISSING,,,28d-to-2026-07-02,1,53,0.0189,,,,data/bing-perf-latest.json (queries)
categorías monotributo,DATA_MISSING,,,28d-to-2026-07-02,2,52,0.0385,,,,data/bing-perf-latest.json (queries)
partidos del mundial para hoy,DATA_MISSING,,,28d-to-2026-07-02,1,51,0.0196,,,,data/bing-perf-latest.json (queries)
salario minimo 2026 mexico,DATA_MISSING,,,28d-to-2026-07-02,2,51,0.0392,,,,data/bing-perf-latest.json (queries)
feriados 2026 peru,DATA_MISSING,,,28d-to-2026-07-02,1,51,0.0196,,,,data/bing-perf-latest.json (queries)
recategorización monotributo julio 2026,DATA_MISSING,,,28d-to-2026-07-02,2,49,0.0408,,,,data/bing-perf-latest.json (queries)
calendario chile 2026 con feriados,DATA_MISSING,,,28d-to-2026-07-02,3,47,0.0638,,,,data/bing-perf-latest.json (queries)
hora extra diurna 2026,DATA_MISSING,,,28d-to-2026-07-02,3,45,0.0667,,,,data/bing-perf-latest.json (queries)
salario mínimo 2026 en colombia,DATA_MISSING,,,28d-to-2026-07-02,2,45,0.0444,,,,data/bing-perf-latest.json (queries)
lista de partidos mundial 2026,DATA_MISSING,,,28d-to-2026-07-02,1,44,0.0227,,,,data/bing-perf-latest.json (queries)
salario mínimo en colombia 2026,DATA_MISSING,,,28d-to-2026-07-02,3,44,0.0682,,,,data/bing-perf-latest.json (queries)
qué partidos hay hoy mundial,DATA_MISSING,,,28d-to-2026-07-02,1,43,0.0233,,,,data/bing-perf-latest.json (queries)
fixture mundial fifa 2026,DATA_MISSING,,,28d-to-2026-07-02,1,42,0.0238,,,,data/bing-perf-latest.json (queries)
posiciones mundial 2026,DATA_MISSING,,,28d-to-2026-07-02,1,42,0.0238,,,,data/bing-perf-latest.json (queries)
calendario con festivos colombia 2026,DATA_MISSING,,,28d-to-2026-07-02,2,40,0.05,,,,data/bing-perf-latest.json (queries)
partidos jugados del mundial,DATA_MISSING,,,28d-to-2026-07-02,1,37,0.027,,,,data/bing-perf-latest.json (queries)
prima de antiguedad,DATA_MISSING,,,28d-to-2026-07-02,2,36,0.0556,,,,data/bing-perf-latest.json (queries)
uva hoy,DATA_MISSING,,,28d-to-2026-07-02,1,36,0.0278,,,,data/bing-perf-latest.json (queries)
retención de islr sueldos y salarios 2026 venezuela,DATA_MISSING,,,28d-to-2026-07-02,0,33,0,,,,data/bing-perf-latest.json (queries)
valor utm 2026,DATA_MISSING,,,28d-to-2026-07-02,1,32,0.0313,,,,data/bing-perf-latest.json (queries)
calculadora libertadores,DATA_MISSING,,,28d-to-2026-07-02,2,32,0.0625,,,,data/bing-perf-latest.json (queries)
como se calcula el payback meses,DATA_MISSING,,,28d-to-2026-07-02,0,30,0,,,,data/bing-perf-latest.json (queries)
valor uta 2026,DATA_MISSING,,,28d-to-2026-07-02,2,28,0.0714,,,,data/bing-perf-latest.json (queries)
edad gestacional por ecografia,DATA_MISSING,,,28d-to-2026-07-02,1,28,0.0357,,,,data/bing-perf-latest.json (queries)
fixture eliminatorias 2026,DATA_MISSING,,,28d-to-2026-07-02,1,28,0.0357,,,,data/bing-perf-latest.json (queries)
ipc abril 2026 argentina,DATA_MISSING,,,28d-to-2026-07-02,1,27,0.037,,,,data/bing-perf-latest.json (queries)
liquidador intereses moratorios dian 2026,DATA_MISSING,,,28d-to-2026-07-02,1,27,0.037,,,,data/bing-perf-latest.json (queries)
ipc indec,DATA_MISSING,,,28d-to-2026-07-02,1,27,0.037,,,,data/bing-perf-latest.json (queries)
calculadora de watts pc,DATA_MISSING,,,28d-to-2026-07-02,4,26,0.1538,,,,data/bing-perf-latest.json (queries)
cálculo irpf 2026 aeat,DATA_MISSING,,,28d-to-2026-07-02,0,25,0,,,,data/bing-perf-latest.json (queries)
festivo colombia 2026,DATA_MISSING,,,28d-to-2026-07-02,1,25,0.04,,,,data/bing-perf-latest.json (queries)
rg 830 tabla actualizada 2026,DATA_MISSING,,,28d-to-2026-07-02,5,23,0.2174,,,,data/bing-perf-latest.json (queries)
puntaje mundial 2026,DATA_MISSING,,,28d-to-2026-07-02,4,23,0.1739,,,,data/bing-perf-latest.json (queries)
smmlv 2026,DATA_MISSING,,,28d-to-2026-07-02,1,23,0.0435,,,,data/bing-perf-latest.json (queries)
sii uf 2026,DATA_MISSING,,,28d-to-2026-07-02,0,22,0,,,,data/bing-perf-latest.json (queries)
metro lineal a metro cuadrado,DATA_MISSING,,,28d-to-2026-07-02,8,21,0.381,,,,data/bing-perf-latest.json (queries)
smmlv 2026 colombia,DATA_MISSING,,,28d-to-2026-07-02,1,21,0.0476,,,,data/bing-perf-latest.json (queries)
tabla de impuesto a la ganancia 2026,DATA_MISSING,,,28d-to-2026-07-02,0,20,0,,,,data/bing-perf-latest.json (queries)
se puede canjear millas por efectivo club miles; cual es valor en efectivo que recibes por cada milla si deaseas canjearlas para pagar tus consumos?,DATA_MISSING,,,28d-to-2026-07-02,0,20,0,,,,data/bing-perf-latest.json (queries)
aeat cálculo retenciones 2026,DATA_MISSING,,,28d-to-2026-07-02,0,20,0,,,,data/bing-perf-latest.json (queries)
festivos colombianos 2026,DATA_MISSING,,,28d-to-2026-07-02,1,20,0.05,,,,data/bing-perf-latest.json (queries)
tabla ganancias 2026,DATA_MISSING,,,28d-to-2026-07-02,2,19,0.1053,,,,data/bing-perf-latest.json (queries)
calculo irpf 2026,DATA_MISSING,,,28d-to-2026-07-02,0,19,0,,,,data/bing-perf-latest.json (queries)
calendario con feriados 2026 chile,DATA_MISSING,,,28d-to-2026-07-02,1,19,0.0526,,,,data/bing-perf-latest.json (queries)
puntos mundial 2026,DATA_MISSING,,,28d-to-2026-07-02,1,18,0.0556,,,,data/bing-perf-latest.json (queries)
valor uva,DATA_MISSING,,,28d-to-2026-07-02,1,18,0.0556,,,,data/bing-perf-latest.json (queries)
tabla de posiciones mundial 2026 actualizada,DATA_MISSING,,,28d-to-2026-07-02,3,18,0.1667,,,,data/bing-perf-latest.json (queries)
tasa activa banco nación,DATA_MISSING,,,28d-to-2026-07-02,2,18,0.1111,,,,data/bing-perf-latest.json (queries)
calculadora isr,DATA_MISSING,,,28d-to-2026-07-02,1,18,0.0556,,,,data/bing-perf-latest.json (queries)
calculadora dso,DATA_MISSING,,,28d-to-2026-07-02,0,17,0,,,,data/bing-perf-latest.json (queries)
convertir metros lineales a metros cuadrados,DATA_MISSING,,,28d-to-2026-07-02,8,17,0.4706,,,,data/bing-perf-latest.json (queries)
feriados de junio 2026,DATA_MISSING,,,28d-to-2026-07-02,1,17,0.0588,,,,data/bing-perf-latest.json (queries)
escalas monotributo 2026,DATA_MISSING,,,28d-to-2026-07-02,1,17,0.0588,,,,data/bing-perf-latest.json (queries)
calculadora de dso,DATA_MISSING,,,28d-to-2026-07-02,0,15,0,,,,data/bing-perf-latest.json (queries)
valor uta,DATA_MISSING,,,28d-to-2026-07-02,1,15,0.0667,,,,data/bing-perf-latest.json (queries)
mexico meses con intereses revolving credit card cat tasa interes promedio banxico 2024 porcentaje cartera,DATA_MISSING,,,28d-to-2026-07-02,1,14,0.0714,,,,data/bing-perf-latest.json (queries)
prestaciones laborales cálculo,DATA_MISSING,,,28d-to-2026-07-02,1,14,0.0714,,,,data/bing-perf-latest.json (queries)
valor salário mínimo 2026,DATA_MISSING,,,28d-to-2026-07-02,1,14,0.0714,,,,data/bing-perf-latest.json (queries)
metros lineales a metros cuadrados,DATA_MISSING,,,28d-to-2026-07-02,3,13,0.2308,,,,data/bing-perf-latest.json (queries)
como calcular porcentaje,DATA_MISSING,,,28d-to-2026-07-02,0,13,0,,,,data/bing-perf-latest.json (queries)
hace cuentas,DATA_MISSING,,,28d-to-2026-07-02,4,13,0.3077,,,,data/bing-perf-latest.json (queries)
cuánto es el salario mínimo 2026,DATA_MISSING,,,28d-to-2026-07-02,1,13,0.0769,,,,data/bing-perf-latest.json (queries)
calculadora aeat 2026,DATA_MISSING,,,28d-to-2026-07-02,0,12,0,,,,data/bing-perf-latest.json (queries)
sancion minima 2026,DATA_MISSING,,,28d-to-2026-07-02,2,12,0.1667,,,,data/bing-perf-latest.json (queries)
programación partidos mundial 2026,DATA_MISSING,,,28d-to-2026-07-02,1,12,0.0833,,,,data/bing-perf-latest.json (queries)
mundial 2026 partidos jugados,DATA_MISSING,,,28d-to-2026-07-02,1,12,0.0833,,,,data/bing-perf-latest.json (queries)
salario básico 2026,DATA_MISSING,,,28d-to-2026-07-02,1,12,0.0833,,,,data/bing-perf-latest.json (queries)
tabla renta personas naturales 2026,DATA_MISSING,,,28d-to-2026-07-02,2,11,0.1818,,,,data/bing-perf-latest.json (queries)
valor hora extra nocturna 2026,DATA_MISSING,,,28d-to-2026-07-02,1,11,0.0909,,,,data/bing-perf-latest.json (queries)
partidos del mundia,DATA_MISSING,,,28d-to-2026-07-02,1,11,0.0909,,,,data/bing-perf-latest.json (queries)
tope de deducciones personales 2026,DATA_MISSING,,,28d-to-2026-07-02,1,11,0.0909,,,,data/bing-perf-latest.json (queries)
fixture de mundial 2026,DATA_MISSING,,,28d-to-2026-07-02,1,11,0.0909,,,,data/bing-perf-latest.json (queries)
tabla mundial 2026 hoy,DATA_MISSING,,,28d-to-2026-07-02,1,10,0.1,,,,data/bing-perf-latest.json (queries)
renta vitalicia mayores 65 años,DATA_MISSING,,,28d-to-2026-07-02,2,8,0.25,,,,data/bing-perf-latest.json (queries)
icl bcra,DATA_MISSING,,,28d-to-2026-07-02,1,8,0.125,,,,data/bing-perf-latest.json (queries)
calculadora de clearance de creatinina,DATA_MISSING,,,28d-to-2026-07-02,1,8,0.125,,,,data/bing-perf-latest.json (queries)
calculadora del amor,DATA_MISSING,,,28d-to-2026-07-02,1,8,0.125,,,,data/bing-perf-latest.json (queries)
recargo dominical 2026,DATA_MISSING,,,28d-to-2026-07-02,1,8,0.125,,,,data/bing-perf-latest.json (queries)
cálculo de prima de antigüedad,DATA_MISSING,,,28d-to-2026-07-02,1,7,0.1429,,,,data/bing-perf-latest.json (queries)
calculadora agencia tributaria 2026,DATA_MISSING,,,28d-to-2026-07-02,0,6,0,,,,data/bing-perf-latest.json (queries)
calculadora de consumo pc,DATA_MISSING,,,28d-to-2026-07-02,0,6,0,,,,data/bing-perf-latest.json (queries)
calculadora de antigüedad laboral,DATA_MISSING,,,28d-to-2026-07-02,3,6,0.5,,,,data/bing-perf-latest.json (queries)
prima de antiguedad 2026,DATA_MISSING,,,28d-to-2026-07-02,2,6,0.3333,,,,data/bing-perf-latest.json (queries)
alicuota impuestos sellos salta,DATA_MISSING,,,28d-to-2026-07-02,1,6,0.1667,,,,data/bing-perf-latest.json (queries)
calculadora copa libertadores 2026,DATA_MISSING,,,28d-to-2026-07-02,2,6,0.3333,,,,data/bing-perf-latest.json (queries)
tabla islr 2026,DATA_MISSING,,,28d-to-2026-07-02,2,6,0.3333,,,,data/bing-perf-latest.json (queries)
calculadora filtrado glomerular,DATA_MISSING,,,28d-to-2026-07-02,1,6,0.1667,,,,data/bing-perf-latest.json (queries)
reducción de acento extranjero,DATA_MISSING,,,28d-to-2026-07-02,2,6,0.3333,,,,data/bing-perf-latest.json (queries)
calculo de cuota constante de prestamo frances,DATA_MISSING,,,28d-to-2026-07-02,1,6,0.1667,,,,data/bing-perf-latest.json (queries)
como calcular jubilacion argentina 2026,DATA_MISSING,,,28d-to-2026-07-02,6,6,1,,,,data/bing-perf-latest.json (queries)
clearance de creatinina calculadora,DATA_MISSING,,,28d-to-2026-07-02,0,5,0,,,,data/bing-perf-latest.json (queries)
calculadora cuota alimentaria 2026,DATA_MISSING,,,28d-to-2026-07-02,4,5,0.8,,,,data/bing-perf-latest.json (queries)
cuantas fotos podria almacenar en 400gb,DATA_MISSING,,,28d-to-2026-07-02,2,5,0.4,,,,data/bing-perf-latest.json (queries)
iibb santa fe,DATA_MISSING,,,28d-to-2026-07-02,2,5,0.4,,,,data/bing-perf-latest.json (queries)
calculadora sueldo neto colombia,DATA_MISSING,,,28d-to-2026-07-02,5,5,1,,,,data/bing-perf-latest.json (queries)
calculadora autonomia ups,DATA_MISSING,,,28d-to-2026-07-02,2,5,0.4,,,,data/bing-perf-latest.json (queries)
m2 a metros lineales,DATA_MISSING,,,28d-to-2026-07-02,1,4,0.25,,,,data/bing-perf-latest.json (queries)
clearance de creatinina medcalc,DATA_MISSING,,,28d-to-2026-07-02,0,4,0,,,,data/bing-perf-latest.json (queries)
calculadora irpf 2026,DATA_MISSING,,,28d-to-2026-07-02,0,4,0,,,,data/bing-perf-latest.json (queries)
days sales outstanding calculadora,DATA_MISSING,,,28d-to-2026-07-02,0,4,0,,,,data/bing-perf-latest.json (queries)
convertidor uf a utm,DATA_MISSING,,,28d-to-2026-07-02,1,4,0.25,,,,data/bing-perf-latest.json (queries)
renta per capita para beca de comedor,DATA_MISSING,,,28d-to-2026-07-02,0,4,0,,,,data/bing-perf-latest.json (queries)
calcular fecha probable de parto por eco,DATA_MISSING,,,28d-to-2026-07-02,0,4,0,,,,data/bing-perf-latest.json (queries)
calculo de dias de baja lt,DATA_MISSING,,,28d-to-2026-07-02,0,4,0,,,,data/bing-perf-latest.json (queries)
calculo de renovaciones de aire tiro natural,DATA_MISSING,,,28d-to-2026-07-02,2,4,0.5,,,,data/bing-perf-latest.json (queries)
rendimiento del bono del estado,DATA_MISSING,,,28d-to-2026-07-02,1,4,0.25,,,,data/bing-perf-latest.json (queries)
calculadora de la libertadores,DATA_MISSING,,,28d-to-2026-07-02,1,4,0.25,,,,data/bing-perf-latest.json (queries)
cuántos días faltan para navidad 2026,DATA_MISSING,,,28d-to-2026-07-02,1,4,0.25,,,,data/bing-perf-latest.json (queries)
índice de bienestar de la oms (who-5),DATA_MISSING,,,28d-to-2026-07-02,1,4,0.25,,,,data/bing-perf-latest.json (queries)
requerimiento calórico durante la lactancia materna,DATA_MISSING,,,28d-to-2026-07-02,2,4,0.5,,,,data/bing-perf-latest.json (queries)
tabla canje millas latam,DATA_MISSING,,,28d-to-2026-07-02,2,4,0.5,,,,data/bing-perf-latest.json (queries)
ruta 0 para calcular gasto de nafta,DATA_MISSING,,,28d-to-2026-07-02,1,4,0.25,,,,data/bing-perf-latest.json (queries)
estimador de consumo watt de pc,DATA_MISSING,,,28d-to-2026-07-02,1,4,0.25,,,,data/bing-perf-latest.json (queries)
convenio comercio 2026,DATA_MISSING,,,28d-to-2026-07-02,1,4,0.25,,,,data/bing-perf-latest.json (queries)
renta persona natural 2026,DATA_MISSING,,,28d-to-2026-07-02,1,4,0.25,,,,data/bing-perf-latest.json (queries)
valor de m2 de construccion en caba en pesos,DATA_MISSING,,,28d-to-2026-07-02,3,4,0.75,,,,data/bing-perf-latest.json (queries)
alicuotas de iibb 2026,DATA_MISSING,,,28d-to-2026-07-02,2,4,0.5,,,,data/bing-perf-latest.json (queries)
calculadora de saesa,DATA_MISSING,,,28d-to-2026-07-02,2,4,0.5,,,,data/bing-perf-latest.json (queries)
elevation and oxygen levels spo2 chart,DATA_MISSING,,,28d-to-2026-07-02,1,4,0.25,,,,data/bing-perf-latest.json (queries)
resultados fútbol eliminatorias mundial 2026,DATA_MISSING,,,28d-to-2026-07-02,1,4,0.25,,,,data/bing-perf-latest.json (queries)
trucos para calcular porcentajes,DATA_MISSING,,,28d-to-2026-07-02,2,3,0.6667,,,,data/bing-perf-latest.json (queries)
calculadora de escrituracion en argentina mayo 2026,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
arca como liquidar vacaciones y sac por renuncia,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
calculadora saturacion de o2 a presion de o2 arterial,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
cuantas paginas son 1000 palabras,DATA_MISSING,,,28d-to-2026-07-02,0,3,0,,,,data/bing-perf-latest.json (queries)
corrección de sodio por glucosa,DATA_MISSING,,,28d-to-2026-07-02,0,3,0,,,,data/bing-perf-latest.json (queries)
impuestos catalunya tabla de tramos 2026,DATA_MISSING,,,28d-to-2026-07-02,0,3,0,,,,data/bing-perf-latest.json (queries)
conversion de tea a tna,DATA_MISSING,,,28d-to-2026-07-02,3,3,1,,,,data/bing-perf-latest.json (queries)
calculadora de fuerza por aceleracion,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
calculadora de arrendamiento 2026,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
calculadora de intereses presuntos tasa activa bna,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
calculadora de la universidad popular de césar ponderado,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
tabla para convertir estone en kilos,DATA_MISSING,,,28d-to-2026-07-02,0,3,0,,,,data/bing-perf-latest.json (queries)
calculadora neto a bruto argentina,DATA_MISSING,,,28d-to-2026-07-02,0,3,0,,,,data/bing-perf-latest.json (queries)
biorritmo calculadora,DATA_MISSING,,,28d-to-2026-07-02,0,3,0,,,,data/bing-perf-latest.json (queries)
cuanta basura general 5 personals en 5 dias,DATA_MISSING,,,28d-to-2026-07-02,0,3,0,,,,data/bing-perf-latest.json (queries)
como se calculan los porcentajes ?,DATA_MISSING,,,28d-to-2026-07-02,0,3,0,,,,data/bing-perf-latest.json (queries)
alison compatibilidad nombre con rosaura,DATA_MISSING,,,28d-to-2026-07-02,0,3,0,,,,data/bing-perf-latest.json (queries)
calcular intereses tasa activa banco nación,DATA_MISSING,,,28d-to-2026-07-02,3,3,1,,,,data/bing-perf-latest.json (queries)
nomina botones 40 horas madrid hoteles 4 estrellas 2026,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
sueldo minimo de camarera de piso por 40 horas en malaga neto,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
cuanto pago cada pais por los derechos televisivos del mundial,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
calculadora kdp amazon,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
de metros cuadrados a metros lineales,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
como sacar el calculo completo de imss 2026 de un trabajador,DATA_MISSING,,,28d-to-2026-07-02,2,3,0.6667,,,,data/bing-perf-latest.json (queries)
de metros lineales a metros cuadrados,DATA_MISSING,,,28d-to-2026-07-02,2,3,0.6667,,,,data/bing-perf-latest.json (queries)
retencion honoracion aplicacion de alicuotas montos 2026 rg 830,DATA_MISSING,,,28d-to-2026-07-02,2,3,0.6667,,,,data/bing-perf-latest.json (queries)
mct en aeropuerto dallas,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
cuanto equivale una milla de avianca en pesos colombianos,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
calculadora bono social eléctrico,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
1-2 semanas beta cuantitativa,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
como calcular la prima de antiguedad 2026,DATA_MISSING,,,28d-to-2026-07-02,2,3,0.6667,,,,data/bing-perf-latest.json (queries)
como calcular la prima legal en colombia,DATA_MISSING,,,28d-to-2026-07-02,2,3,0.6667,,,,data/bing-perf-latest.json (queries)
cuánto cuesta cambio de estado las placas de autos,DATA_MISSING,,,28d-to-2026-07-02,2,3,0.6667,,,,data/bing-perf-latest.json (queries)
calculadora imss 2026 mexico,DATA_MISSING,,,28d-to-2026-07-02,2,3,0.6667,,,,data/bing-perf-latest.json (queries)
cuanto cuesta un biage de funerari de mexico city a tetela de ocampo puebla,DATA_MISSING,,,28d-to-2026-07-02,2,3,0.6667,,,,data/bing-perf-latest.json (queries)
como saber cuanto es de descuento infonavit si son 13.528 vsm,DATA_MISSING,,,28d-to-2026-07-02,2,3,0.6667,,,,data/bing-perf-latest.json (queries)
cuanro abarca una guinalda de 40 globos del 12,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
formula para calcula zona 2 fc,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
calendario agricultor junio 2026 hemisferio norte,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
what is normal oxygen level at 6500m,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
diferencia entre metro lineal y cuadrado,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
"cuanto es aproximadamente el ibi de un piso en madrid moncloa aravaca con valor catastral de 127.738,71 €",DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
calculo de rendimiento de ladrillo por m2 de fabrica de 1 pie,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
como calcular presupuesto para agua de sabor para 100 personas,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
presupuesto comunidades vecinos,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
precio de galloso por velatorio,DATA_MISSING,,,28d-to-2026-07-02,3,3,1,,,,data/bing-perf-latest.json (queries)
ingrese nombres a calcular amor tu nombresu nombre,DATA_MISSING,,,28d-to-2026-07-02,2,3,0.6667,,,,data/bing-perf-latest.json (queries)
tabla de posiciones mundial 2026 en vivo,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
canasta de la compra colombia,DATA_MISSING,,,28d-to-2026-07-02,1,3,0.3333,,,,data/bing-perf-latest.json (queries)
calculo de jubilacion cesantias,DATA_MISSING,,,28d-to-2026-07-02,3,3,1,,,,data/bing-perf-latest.json (queries)
cuantos litros de agua al mes consume una familia tipo en argentina,DATA_MISSING,,,28d-to-2026-07-02,2,3,0.6667,,,,data/bing-perf-latest.json (queries)
calculadora de itbis,DATA_MISSING,,,28d-to-2026-07-02,2,3,0.6667,,,,data/bing-perf-latest.json (queries)
canto sale el impuesto de automotor en neuquen,DATA_MISSING,,,28d-to-2026-07-02,3,2,1.5,,,,data/bing-perf-latest.json (queries)
"huella hidica {cuanta agua se necesita paranproducir alimentos,productos}",DATA_MISSING,,,28d-to-2026-07-02,3,2,1.5,,,,data/bing-perf-latest.json (queries)
calculadora sueldo neto 2026 argentina,DATA_MISSING,,,28d-to-2026-07-02,2,2,1,,,,data/bing-perf-latest.json (queries)
calculadora impuesto ganancias sobre sueldo bruto,DATA_MISSING,,,28d-to-2026-07-02,1,2,0.5,,,,data/bing-perf-latest.json (queries)
que autonomia dan 22 l de diesel,DATA_MISSING,,,28d-to-2026-07-02,1,2,0.5,,,,data/bing-perf-latest.json (queries)
calculadora de plusvalia piso obra nueva,DATA_MISSING,,,28d-to-2026-07-02,1,2,0.5,,,,data/bing-perf-latest.json (queries)
calculadora metros lineales a cuadrados,DATA_MISSING,,,28d-to-2026-07-02,1,2,0.5,,,,data/bing-perf-latest.json (queries)
calculadora ayuda dependencia segun renta,DATA_MISSING,,,28d-to-2026-07-02,1,2,0.5,,,,data/bing-perf-latest.json (queries)
